ticker,crsp_fundno,caldt,dnav,dret
VWO,31350,20140924,43.15,0.0087
VWO,31350,20140922,43.53,-0.013596
VWO,31350,20140925,42.27,-0.020394
VWO,31350,20140918,44.38,0.000451
VWO,31350,20140917,44.36,-0.000225
VWO,31350,20140915,44.25,-0.003378
VWO,31350,20140912,44.4,-0.011136
VWO,31350,20140911,44.9,-0.004876
VWO,31350,20140908,45.9,-0.006278
VWO,31350,20140904,46.05,-0.003247
VWO,31350,20140902,45.55,0.003746
VWO,31350,20140826,45.39,0.003537
VWO,31350,20140827,45.67,0.006169
VWO,31350,20140821,45.13,-0.000886
VWO,31350,20140820,45.17,0.000665
VWO,31350,20140814,44.55,0.00225
VWO,31350,20140813,44.45,0.006111
VWO,31350,20140808,43.66,0.007383
VWO,31350,20140806,43.75,-0.00137
VWO,31350,20140804,44.36,0.013017
VWO,31350,20140731,43.81,-0.017052
VWO,31350,20140730,44.57,-0.001121
VWO,31350,20140729,44.62,-0.005128
VWO,31350,20140725,44.74,-0.00445
VWO,31350,20140724,44.94,0.003125
VWO,31350,20140723,44.8,0.003135
VWO,31350,20140721,44.18,-0.001356
VWO,31350,20140815,44.63,0.001796
VWO,31350,20140718,44.24,0.011894
VWO,31350,20140717,43.72,-0.013093
VWO,31350,20140715,44.22,0.002267
VWO,31350,20140714,44.12,0.006157
VWO,31350,20140711,43.85,-0.001139
VWO,31350,20140709,43.91,0.000456
VWO,31350,20140801,43.79,-0.000457
VWO,31350,20140818,44.87,0.005378
VWO,31350,20140825,45.23,0.002438
VWO,31350,20140708,43.89,-0.000455
VWO,31350,20140707,43.91,0.001597
VWO,31350,20140702,43.62,0.005996
VWO,31350,20140905,46.19,0.00304
VWO,31350,20140630,43.17,0.002089
VWO,31350,20140626,43.07,0.003027
VWO,31350,20140909,45.47,-0.009368
VWO,31350,20140625,42.94,0.000932
VWO,31350,20140624,42.9,-0.000277
VWO,31350,20140620,43.46,-0.002067
VWO,31350,20140919,44.13,-0.005633
VWO,31350,20140618,43.61,0.008557
VWO,31350,20140616,43.36,-0.003905
VWO,31350,20140613,43.53,0.00115
VWO,31350,20140923,43.22,-0.007122
VWO,31350,20140926,42.62,0.00828
VWO,31350,20140612,43.48,-0.002066
VWO,31350,20140610,43.72,0.007141
VWO,31350,20141003,41.71,0.012379
VWO,31350,20140606,43.19,0.008876
VWO,31350,20140604,42.48,-0.003752
VWO,31350,20140929,41.82,-0.018771
VWO,31350,20140603,42.64,0.004949
VWO,31350,20140602,42.43,0.002836
VWO,31350,20140529,42.74,0.00211
VWO,31350,20140528,42.65,0.002822
VWO,31350,20140527,42.53,-0.009548
VWO,31350,20140523,42.94,0.003975
VWO,31350,20140522,42.77,0.006827
VWO,31350,20141020,41.15,0.000243
VWO,31350,20140521,42.48,0.008547
VWO,31350,20140520,42.12,-0.010803
VWO,31350,20140516,42.4,0.009043
VWO,31350,20141030,42.25,0.010041
VWO,31350,20140514,42.28,0.007626
VWO,31350,20140512,41.85,0.010381
VWO,31350,20140509,41.42,0.002663
VWO,31350,20141106,41.59,-0.011644
VWO,31350,20140508,41.31,-0.000726
VWO,31350,20140506,41.09,0.00244
VWO,31350,20140505,40.99,-0.001218
VWO,31350,20140502,41.04,0.005882
VWO,31350,20140430,40.8,-0.001224
VWO,31350,20141024,41.3,0.003889
VWO,31350,20141117,41.49,-0.008839
VWO,31350,20140429,40.85,0.005662
VWO,31350,20140428,40.62,0.003706
VWO,31350,20140424,40.98,0.000733
VWO,31350,20141128,42.25,-0.012158
VWO,31350,20140422,41.19,-0.002905
VWO,31350,20140417,41.31,0.009531
VWO,31350,20141205,41.41,-0.001688
VWO,31350,20140416,40.92,0.002941
VWO,31350,20140415,40.8,-0.012107
VWO,31350,20140411,41.15,-0.002908
VWO,31350,20140410,41.27,-0.008409
VWO,31350,20140409,41.62,0.010194
VWO,31350,20140828,45.35,-0.007007
VWO,31350,20141023,41.14,0.000973
VWO,31350,20140408,41.2,0.008074
VWO,31350,20141216,37.94,-0.010949
VWO,31350,20140407,40.87,0.007395
VWO,31350,20140404,40.57,-0.003928
VWO,31350,20140403,40.73,-0.006343
VWO,31350,20140401,40.87,0.007146
VWO,31350,20140331,40.58,0.009704
VWO,31350,20140328,40.19,0.012088
VWO,31350,20140326,39.32,0.002039
VWO,31350,20150106,39,-0.005609
VWO,31350,20140325,39.24,0.01092
VWO,31350,20140324,38.92,0.011697
VWO,31350,20140320,38.53,-0.000259
VWO,31350,20150112,39.84,-0.008215
VWO,31350,20140318,38.92,0.011435
VWO,31350,20140314,38.13,0.00263
VWO,31350,20141219,39.64,0.003544
VWO,31350,20150114,39.98,-0.001249
VWO,31350,20140313,38.03,-0.011694
VWO,31350,20140312,38.48,-0.00285
VWO,31350,20140310,38.82,-0.009694
VWO,31350,20150127,41.42,-0.005522
VWO,31350,20140306,39.38,0.010262
VWO,31350,20140304,38.98,0.015104
VWO,31350,20150129,41.03,-0.002431
VWO,31350,20150203,41.27,0.015002
VWO,31350,20140228,39.17,0.000255
VWO,31350,20140226,38.63,-0.002839
VWO,31350,20150210,40.68,-0.003185
VWO,31350,20140224,39.04,0.002053
VWO,31350,20140220,38.86,0.00103
VWO,31350,20150121,41.04,0.018868
VWO,31350,20150204,41.09,-0.004362
VWO,31350,20150212,41.15,0.017305
VWO,31350,20140219,38.82,-0.003849
VWO,31350,20140218,38.97,-0.001793
VWO,31350,20140213,38.66,-0.000775
VWO,31350,20140212,38.69,0.001813
VWO,31350,20140211,38.62,0.01498
VWO,31350,20140207,38.33,0.008419
VWO,31350,20140206,38.01,0.017671
VWO,31350,20150304,40.99,-0.008946
VWO,31350,20140205,37.35,-0.004531
VWO,31350,20140203,37.17,-0.018484
VWO,31350,20140131,37.87,-0.004469
VWO,31350,20140130,38.04,0.007682
VWO,31350,20140128,38.12,0.006336
VWO,31350,20150305,40.85,-0.003415
VWO,31350,20140127,37.88,-0.013542
VWO,31350,20140124,38.4,-0.020408
VWO,31350,20140122,39.79,0.006323
VWO,31350,20140121,39.54,-0.001011
VWO,31350,20140117,39.58,-0.004777
VWO,31350,20140115,39.92,0.001003
VWO,31350,20150401,41.23,0.012027
VWO,31350,20140114,39.88,0.008854
VWO,31350,20140113,39.53,-0.00202
VWO,31350,20140109,39.24,-0.006834
VWO,31350,20140108,39.51,-0.002273
VWO,31350,20140107,39.6,0.001264
VWO,31350,20140106,39.55,-0.008523
VWO,31350,20140103,39.89,-0.006476
VWO,31350,20140102,40.15,-0.016654
VWO,31350,20131231,40.83,0.001963
VWO,31350,20131219,40.47,-0.009302
VWO,31350,20131224,40.48,0.003719
VWO,31350,20131216,40.54,0.002969
VWO,31350,20131211,40.72,-0.014044
VWO,31350,20131218,40.85,0.01189
VWO,31350,20131127,41.1,0.003418
VWO,31350,20131212,40.43,-0.007122
VWO,31350,20131115,41.2,0.010795
VWO,31350,20131209,41.37,0.005591
VWO,31350,20131206,41.14,0.011059
VWO,31350,20131118,41.92,0.017476
VWO,31350,20131202,41.21,-0.00579
VWO,31350,20131106,41.61,0.001203
VWO,31350,20131125,41.2,-0.003868
VWO,31350,20131025,42.14,-0.000237
VWO,31350,20131119,41.72,-0.004771
VWO,31350,20131114,40.76,0.012671
VWO,31350,20131113,40.25,-0.004206
VWO,31350,20131107,41.05,-0.013458
VWO,31350,20131017,42.5,0.004253
VWO,31350,20131007,41.14,-0.00628
VWO,31350,20131101,42.04,-0.005676
VWO,31350,20130916,41.15,0.010312
VWO,31350,20131028,42.3,0.003797
VWO,31350,20131023,42.25,-0.014462
VWO,31350,20131022,42.87,0.004923
VWO,31350,20131016,42.32,0.008099
VWO,31350,20130823,38.75,0.009115
VWO,31350,20131010,41.82,0.016282
VWO,31350,20130822,38.4,0.009198
VWO,31350,20130827,37.62,-0.021332
VWO,31350,20131004,41.4,0.006075
VWO,31350,20131002,40.93,0.003924
VWO,31350,20131001,40.77,0.009158
VWO,31350,20130930,40.4,-0.009318
VWO,31350,20130924,41.31,-0.005297
VWO,31350,20130805,39.6,-0.001009
VWO,31350,20130725,40.07,0.002251
VWO,31350,20130918,42,0.013758
VWO,31350,20130719,39.61,-0.006521
VWO,31350,20130722,39.76,0.003787
VWO,31350,20130912,40.71,-0.007799
VWO,31350,20130812,39.82,0.007846
VWO,31350,20130712,39.27,0.001786
VWO,31350,20130909,40.23,0.022883
VWO,31350,20130906,39.33,0.010015
VWO,31350,20130708,37.76,-0.009963
VWO,31350,20130830,38.02,0.006886
VWO,31350,20130625,37.02,0.00817
VWO,31350,20130826,38.44,-0.008
VWO,31350,20130614,39.97,-0.002247
VWO,31350,20130604,41.91,-0.000954
VWO,31350,20130820,38.66,-0.005914
VWO,31350,20130809,39.51,0.004066
VWO,31350,20130815,39.74,-0.008978
VWO,31350,20130814,40.1,-0.000748
VWO,31350,20130523,43.25,-0.011203
VWO,31350,20130808,39.35,0.01287
VWO,31350,20130513,43.92,-0.007009
VWO,31350,20130802,39.64,0.000252
VWO,31350,20130729,39.51,-0.010766
VWO,31350,20130503,43.85,0.005503
VWO,31350,20130724,39.98,-0.008924
VWO,31350,20130723,40.34,0.014588
VWO,31350,20130429,43.13,0.00771
VWO,31350,20130717,39.97,0.010109
VWO,31350,20130411,42.97,0
VWO,31350,20130711,39.2,0.029412
VWO,31350,20130405,42.06,-0.006613
VWO,31350,20130705,38.14,0.002629
VWO,31350,20130702,38.53,-0.012811
VWO,31350,20130412,42.62,-0.008145
VWO,31350,20130701,39.03,0.004116
VWO,31350,20130628,38.87,0.015413
VWO,31350,20130320,42.85,0.005632
VWO,31350,20130624,36.72,-0.018302
VWO,31350,20130308,44.51,0.009297
VWO,31350,20130618,40.13,-0.00199
VWO,31350,20130226,43.39,0.003701
VWO,31350,20130612,39.78,-0.004006
VWO,31350,20130213,44.37,0.004073
VWO,31350,20130607,41.34,0.000726
VWO,31350,20130606,41.31,0.000969
VWO,31350,20130531,41.97,-0.014789
VWO,31350,20130204,44.38,-0.011141
VWO,31350,20130123,44.85,-0.004218
VWO,31350,20130524,43.09,-0.003699
VWO,31350,20130125,44.64,-0.002012
VWO,31350,20130520,44.05,0
VWO,31350,20130220,44.05,-0.008106
VWO,31350,20130515,44.08,0.001363
VWO,31350,20130514,44.02,0.002277
VWO,31350,20130508,44.67,0.009035
VWO,31350,20130502,43.61,0.00623
VWO,31350,20130426,42.8,-0.006038
VWO,31350,20130423,42.48,0.002123
VWO,31350,20130422,42.39,0.000945
VWO,31350,20130416,42.3,0.020753
VWO,31350,20130410,42.97,0.011297
VWO,31350,20130404,42.34,-0.000236
VWO,31350,20130403,42.35,-0.011438
VWO,31350,20130402,42.84,0.000935
VWO,31350,20130401,42.8,-0.005114
VWO,31350,20130328,43.02,0.00233
VWO,31350,20130322,42.41,0.000896
VWO,31350,20130318,42.99,-0.00899
VWO,31350,20130312,44.04,-0.007437
VWO,31350,20130307,44.1,0.001135
VWO,31350,20130306,44.05,0.006627
VWO,31350,20130228,43.73,-0.000914
VWO,31350,20130222,43.89,0.006651
VWO,31350,20130215,44.33,-0.000676
VWO,31350,20130212,44.19,0.00136
VWO,31350,20130211,44.13,-0.00181
VWO,31350,20130205,44.6,0.004957
VWO,31350,20130130,44.41,-0.006043
VWO,31350,20130124,44.73,-0.002676
VWO,31350,20130122,45.04,-0.000887
VWO,31350,20150409,43.56,0.011612
VWO,31350,20150408,43.06,0.019896
VWO,31350,20140110,39.61,0.009429
VWO,31350,20150331,40.74,0.001475
VWO,31350,20140116,39.77,-0.003758
VWO,31350,20150325,40.42,-0.010726
VWO,31350,20150320,40.69,0.009677
VWO,31350,20140123,39.2,-0.014828
VWO,31350,20130128,44.29,-0.007841
VWO,31350,20150317,39.84,0.006315
VWO,31350,20140129,37.75,-0.009706
VWO,31350,20130131,44.5,0.002027
VWO,31350,20150311,39.47,0.002031
VWO,31350,20150310,39.39,-0.019662
VWO,31350,20140204,37.52,0.009416
VWO,31350,20130129,44.68,0.008806
VWO,31350,20150219,41.49,-0.002644
VWO,31350,20150303,41.36,-0.00553
VWO,31350,20140210,38.05,-0.007305
VWO,31350,20150226,41.7,-0.000719
VWO,31350,20140214,39.04,0.009829
VWO,31350,20130206,44.28,-0.007175
VWO,31350,20130207,44.07,-0.004743
VWO,31350,20150217,41.54,-0.001202
VWO,31350,20140221,38.96,0.002573
VWO,31350,20140225,38.74,-0.007684
VWO,31350,20130208,44.21,0.003177
VWO,31350,20130201,44.88,0.008539
VWO,31350,20140227,39.16,0.01372
VWO,31350,20140303,38.4,-0.019658
VWO,31350,20140305,38.98,0
VWO,31350,20150122,41.65,0.014864
VWO,31350,20140307,39.2,-0.004571
VWO,31350,20140311,38.59,-0.005925
VWO,31350,20130214,44.36,-0.000225
VWO,31350,20150115,40.1,0.003002
VWO,31350,20140317,38.48,0.009179
VWO,31350,20130219,44.41,0.001805
VWO,31350,20140319,38.54,-0.009764
VWO,31350,20140321,38.47,-0.001557
VWO,31350,20130221,43.6,-0.010216
VWO,31350,20141230,39.95,-0.001999
VWO,31350,20150105,39.22,-0.015562
VWO,31350,20140327,39.71,0.009919
VWO,31350,20130225,43.23,-0.015038
VWO,31350,20141229,40.03,0.005274
VWO,31350,20141226,39.82,0.002518
VWO,31350,20140402,40.99,0.002936
VWO,31350,20130227,43.77,0.008758
VWO,31350,20130301,43.8,0.001601
VWO,31350,20130305,43.76,0.007366
VWO,31350,20141211,39.65,-0.008006
VWO,31350,20140414,41.3,0.003645
VWO,31350,20130304,43.44,-0.008219
VWO,31350,20141121,42.54,0.017947
VWO,31350,20141204,41.48,-0.000723
VWO,31350,20140421,41.31,0
VWO,31350,20140423,40.95,-0.005827
VWO,31350,20141126,42.77,0.006116
VWO,31350,20140425,40.47,-0.012445
VWO,31350,20130311,44.37,-0.003145
VWO,31350,20130313,43.63,-0.00931
VWO,31350,20140501,40.8,0
VWO,31350,20141114,41.86,0.003837
VWO,31350,20141112,41.81,0.000479
VWO,31350,20140507,41.34,0.006084
VWO,31350,20130315,43.38,-0.007095
VWO,31350,20130314,43.69,0.001375
VWO,31350,20140513,41.96,0.002628
VWO,31350,20141027,40.88,-0.010169
VWO,31350,20140515,42.02,-0.006149
VWO,31350,20140519,42.58,0.004245
VWO,31350,20130321,42.43,-0.009802
VWO,31350,20130326,42.79,0.009913
VWO,31350,20130319,42.61,-0.008839
VWO,31350,20130325,42.37,-0.000943
VWO,31350,20141021,41.3,0.003645
VWO,31350,20141017,41.14,0.011556
VWO,31350,20141014,41.56,0.00338
VWO,31350,20140530,42.31,-0.010061
VWO,31350,20141009,41.99,-0.006859
VWO,31350,20140605,42.81,0.007768
VWO,31350,20140609,43.41,0.005094
VWO,31350,20140611,43.57,-0.003431
VWO,31350,20140829,45.38,0.000662
VWO,31350,20140617,43.24,-0.002768
VWO,31350,20140916,44.37,0.002712
VWO,31350,20140619,43.55,-0.001376
VWO,31350,20130408,42.18,0.002853
VWO,31350,20130409,42.49,0.007349
VWO,31350,20140623,43.33,-0.002991
VWO,31350,20140910,45.12,-0.007697
VWO,31350,20140627,43.08,0.000232
VWO,31350,20140701,43.36,0.004401
VWO,31350,20140903,46.2,0.01427
VWO,31350,20140703,43.84,0.005044
VWO,31350,20130415,41.44,-0.027687
VWO,31350,20130417,41.62,-0.016076
VWO,31350,20130418,41.65,0.000721
VWO,31350,20140710,43.9,-0.000228
VWO,31350,20140822,45.12,-0.000222
VWO,31350,20140819,45.14,0.006017
VWO,31350,20140716,44.3,0.001809
VWO,31350,20140812,44.18,0.00068
VWO,31350,20140722,44.66,0.010865
VWO,31350,20130424,42.74,0.006121
VWO,31350,20130425,43.06,0.007487
VWO,31350,20140811,44.15,0.011223
VWO,31350,20140807,43.34,-0.009371
VWO,31350,20140728,44.85,0.002459
VWO,31350,20130430,43.59,0.010665
VWO,31350,20130506,43.93,0.001824
VWO,31350,20140805,43.81,-0.012399
VWO,31350,20130507,44.27,0.00774
VWO,31350,20130419,42.35,0.016807
VWO,31350,20130501,43.34,-0.005735
VWO,31350,20130509,44.43,-0.005373
VWO,31350,20130516,43.88,-0.004537
VWO,31350,20130517,44.05,0.003874
VWO,31350,20130522,43.74,-0.007037
VWO,31350,20130521,44.05,0
VWO,31350,20130528,43.24,0.003481
VWO,31350,20130529,42.73,-0.011795
VWO,31350,20130530,42.6,-0.003042
VWO,31350,20130605,41.27,-0.015271
VWO,31350,20130611,39.94,-0.022277
VWO,31350,20130610,40.85,-0.011853
VWO,31350,20130617,40.21,0.006005
VWO,31350,20130619,39.33,-0.019935
VWO,31350,20130327,42.92,0.003038
VWO,31350,20130510,44.23,-0.004501
VWO,31350,20130603,41.95,-0.000477
VWO,31350,20130613,40.06,0.007039
VWO,31350,20130626,37.73,0.019179
VWO,31350,20141002,41.2,-0.000485
VWO,31350,20130627,38.28,0.014577
VWO,31350,20130709,38.06,0.007945
VWO,31350,20130710,38.08,0.000525
VWO,31350,20130621,37.92,0.002909
VWO,31350,20130703,38.04,-0.012717
VWO,31350,20130716,39.57,-0.002772
VWO,31350,20130718,39.87,-0.002502
VWO,31350,20130715,39.68,0.010441
VWO,31350,20130726,39.94,-0.003244
VWO,31350,20130730,39.41,-0.002531
VWO,31350,20130731,39.25,-0.00406
VWO,31350,20141105,42.08,-0.006844
VWO,31350,20130806,39.09,-0.012879
VWO,31350,20130807,38.85,-0.00614
VWO,31350,20130816,39.5,-0.006039
VWO,31350,20130813,40.13,0.007785
VWO,31350,20130819,38.89,-0.015443
VWO,31350,20130821,38.05,-0.015779
VWO,31350,20130828,37.44,-0.004785
VWO,31350,20130829,37.76,0.008547
VWO,31350,20130903,38.28,0.006839
VWO,31350,20130905,38.94,0.010117
VWO,31350,20141209,40.43,-0.010766
VWO,31350,20130620,37.81,-0.038647
VWO,31350,20130801,39.63,0.009682
VWO,31350,20130904,38.55,0.007053
VWO,31350,20130917,41.43,0.006804
VWO,31350,20130919,42.4,0.009524
VWO,31350,20130923,41.53,0.003234
VWO,31350,20130920,41.74,-0.015566
VWO,31350,20130925,41.2,-0.002663
VWO,31350,20130927,40.78,-0.006577
VWO,31350,20130913,40.73,0.000491
VWO,31350,20130926,41.05,-0.003641
VWO,31350,20131008,41.05,-0.002188
VWO,31350,20131009,41.15,0.002436
VWO,31350,20131011,42.07,0.005978
VWO,31350,20141217,38.62,0.017923
VWO,31350,20131014,42.21,0.003328
VWO,31350,20131018,42.68,0.004235
VWO,31350,20131003,41.15,0.005375
VWO,31350,20131015,41.98,-0.005449
VWO,31350,20131021,42.66,-0.000469
VWO,31350,20150209,40.81,-0.003419
VWO,31350,20131029,42.48,0.004255
VWO,31350,20131030,42.47,-0.000235
VWO,31350,20131031,42.28,-0.004474
VWO,31350,20131104,42.12,0.001903
VWO,31350,20131108,40.97,-0.001949
VWO,31350,20131112,40.42,-0.005169
VWO,31350,20131024,42.15,-0.002367
VWO,31350,20131105,41.56,-0.013295
VWO,31350,20131111,40.63,-0.008299
VWO,31350,20131120,41.47,-0.005992
VWO,31350,20131122,41.36,0.004371
VWO,31350,20131121,41.18,-0.006993
VWO,31350,20131126,40.96,-0.005825
VWO,31350,20131129,41.45,0.008516
VWO,31350,20150313,39.33,-0.012801
VWO,31350,20131203,40.83,-0.009221
VWO,31350,20131205,40.69,0.001477
VWO,31350,20131204,40.63,-0.004898
VWO,31350,20131210,41.3,-0.001692
VWO,31350,20131213,40.42,-0.000247
VWO,31350,20131217,40.37,-0.004193
VWO,31350,20131220,40.17,-0.002076
VWO,31350,20131223,40.33,0.003983
VWO,31350,20131226,40.39,-0.002223
VWO,31350,20131227,40.53,0.003466
VWO,31350,20131230,40.75,0.005428
VWO,31350,20130911,41.03,0.003915
VWO,31350,20130118,45.08,0.002892
VWO,31350,20130117,44.95,0.005818
VWO,31350,20130115,44.79,-0.004224
VWO,31350,20130116,44.69,-0.002233
VWO,31350,20130114,44.98,0.00514
VWO,31350,20181126,38.8,0.008316
VWO,31350,20181121,38.82,0.012256
VWO,31350,20181120,38.35,-0.016919
VWO,31350,20181116,39.32,0.002805
VWO,31350,20181114,38.44,0.004967
VWO,31350,20181113,38.25,0.008969
VWO,31350,20181108,39.1,-0.018574
VWO,31350,20181106,39.34,-0.002029
VWO,31350,20181102,39.22,0.008485
VWO,31350,20181030,37.29,0.01497
VWO,31350,20181029,36.74,-0.016332
VWO,31350,20181015,38.32,-0.008538
VWO,31350,20181023,38.12,-0.012179
VWO,31350,20181024,37.11,-0.026495
VWO,31350,20181016,39.11,0.020616
VWO,31350,20181017,38.79,-0.008182
VWO,31350,20181011,37.66,-0.016196
VWO,31350,20181031,37.91,0.016626
VWO,31350,20181010,38.28,-0.022222
VWO,31350,20181008,39.23,-0.002289
VWO,31350,20181005,39.32,-0.008573
VWO,31350,20181003,40.54,-0.002951
VWO,31350,20181001,41.07,0.000975
VWO,31350,20180926,41.02,0.002769
VWO,31350,20180925,41.38,0.001452
VWO,31350,20180924,41.32,-0.010536
VWO,31350,20180918,40.67,0.005687
VWO,31350,20180919,41.13,0.011311
VWO,31350,20180914,40.82,0.003441
VWO,31350,20180913,40.68,0.014717
VWO,31350,20180907,40.74,0.002461
VWO,31350,20180905,40.66,-0.014542
VWO,31350,20180904,41.26,-0.018787
VWO,31350,20180831,42.05,0.003101
VWO,31350,20180828,42.62,-0.002574
VWO,31350,20180827,42.73,0.017866
VWO,31350,20180824,41.98,0.006956
VWO,31350,20180822,42.08,0.006939
VWO,31350,20180821,41.79,0.008933
VWO,31350,20180815,40.84,-0.023434
VWO,31350,20180814,41.82,0.001917
VWO,31350,20180806,42.88,-0.004874
VWO,31350,20180809,43.1,-0.00139
VWO,31350,20180808,43.16,-0.001388
VWO,31350,20180803,43.09,0.003961
VWO,31350,20180801,43.44,-0.003212
VWO,31350,20180731,43.58,0.000919
VWO,31350,20130102,45.11,0.019896
VWO,31350,20121219,44.09,0
VWO,31350,20121210,43.2,0.003951
VWO,31350,20121204,42.23,0.00285
VWO,31350,20121123,41.92,0.015996
VWO,31350,20121004,42.2,0.003567
VWO,31350,20121009,41.55,-0.005981
VWO,31350,20120917,42.85,-0.005108
VWO,31350,20120911,41.3,0.007563
VWO,31350,20120907,41.16,0.014543
VWO,31350,20120824,40.98,0.000977
VWO,31350,20120809,41.36,0.005592
VWO,31350,20120801,40.17,0.003999
VWO,31350,20120727,40.12,0.027401
VWO,31350,20120723,38.48,-0.022109
VWO,31350,20120802,39.73,-0.010953
VWO,31350,20120711,39.31,0.002039
VWO,31350,20130111,44.75,-0.005776
VWO,31350,20120718,39.48,-0.00177
VWO,31350,20130107,44.85,-0.005102
VWO,31350,20120627,38.57,0.007839
VWO,31350,20121231,44.23,0.010279
VWO,31350,20121227,43.72,0.005289
VWO,31350,20121226,43.49,0.003693
VWO,31350,20121224,43.33,-0.001613
VWO,31350,20120605,37.32,0.00593
VWO,31350,20121218,44.09,0.006391
VWO,31350,20120531,37.93,0.003174
VWO,31350,20121212,43.68,0.0046
VWO,31350,20120518,37.68,-0.010504
VWO,31350,20121206,42.93,0.004445
VWO,31350,20120515,39.22,-0.010096
VWO,31350,20121203,42.11,-0.002133
VWO,31350,20120514,39.62,-0.021245
VWO,31350,20121130,42.2,0.001662
VWO,31350,20121126,41.77,-0.003578
VWO,31350,20120501,42.8,0.003752
VWO,31350,20120425,42.37,0.005458
VWO,31350,20121119,41.29,0.01201
VWO,31350,20120419,42.51,-0.001175
VWO,31350,20121113,41.11,-0.008442
VWO,31350,20121108,41.41,-0.009093
VWO,31350,20121107,41.79,-0.013456
VWO,31350,20121101,42.2,0.013205
VWO,31350,20121024,41.53,0.001447
VWO,31350,20121018,42.4,-0.001413
VWO,31350,20121015,41.85,0.00722
VWO,31350,20121012,41.55,-0.003119
VWO,31350,20121008,41.8,-0.008304
VWO,31350,20121002,42.11,0.002619
VWO,31350,20121105,42.01,0.003104
VWO,31350,20120926,41.3,-0.006256
VWO,31350,20120924,42,-0.000353
VWO,31350,20120921,42.54,0.003065
